date,symbol,rule,ret,hold
20240813,CLS,RANK300_60,-1.68000941341222,10
20240813,NTAP,h20,-8.119497569610811,20
20240813,NTAP,TP10,-8.119497569610811,20
20240813,NTAP,TP15,-8.119497569610811,20
20240813,NTAP,TP20,-8.119497569610811,20
20240813,NTAP,TP30,-8.119497569610811,20
20240813,NTAP,SL10,-8.119497569610811,20
20240813,NTAP,SL15,-8.119497569610811,20
20240813,NTAP,SL20,-8.119497569610811,20
20240813,NTAP,TR10,-5.299138738399767,12
20240813,NTAP,TR15,-8.119497569610811,20
20240813,NTAP,TP20_SL10,-8.119497569610811,20
20240813,NTAP,SPIKE10,-8.119497569610811,20
20240813,NTAP,RANK100_20,-5.3944667473493135,15
20240813,NTAP,RANK300_20,-8.119497569610811,20
20240813,NTAP,h40,1.5425507651062098,40
20240813,NTAP,h60,-3.356274512703117,60
20240813,NTAP,RANK100_60,-5.3944667473493135,15
20240813,NTAP,RANK300_60,-3.356274512703117,60
20240813,MSI,h20,5.798530530681378,20
20240813,MSI,TP10,5.798530530681378,20
20240813,MSI,TP15,5.798530530681378,20
20240813,MSI,TP20,5.798530530681378,20
20240813,MSI,TP30,5.798530530681378,20
20240813,MSI,SL10,5.798530530681378,20
20240813,MSI,SL15,5.798530530681378,20
20240813,MSI,SL20,5.798530530681378,20
20240813,MSI,TR10,5.798530530681378,20
20240813,MSI,TR15,5.798530530681378,20
20240813,MSI,TP20_SL10,5.798530530681378,20
20240813,MSI,SPIKE10,5.798530530681378,20
20240813,MSI,RANK100_20,5.798530530681378,20
20240813,MSI,RANK300_20,5.798530530681378,20
20240813,MSI,h40,13.49316758646555,40
20240813,MSI,h60,14.12078527631866,60
20240813,MSI,RANK100_60,15.925774294559858,45
20240813,MSI,RANK300_60,14.12078527631866,60
20240813,CVNA,h20,-8.840194289412063,20
20240813,CVNA,TP10,-8.840194289412063,20
20240813,CVNA,TP15,-8.840194289412063,20
20240813,CVNA,TP20,-8.840194289412063,20
